source_name,source_language,headline_original,headline_english_placeholder,article_url,publication_date,discovery_source,article_snippet,section_guess,subsection_guess,date_status,relevance_status,relevance_reason,relevance_score,priority,source_tier,duplicate_status,story_id,editorial_status,editorial_reason,rejection_reason,qa_status,qa_notes,include_candidate,duplicate_key,parser_used,notes
Ean Libya,ar,«دار الإفتاء» الليبية تحدد أول أيام السنة الهجرية الجديدة,,https://www.eanlibya.com/%d8%af%d8%a7%d8%b1-%d8%a7%d9%84%d8%a5%d9%81%d8%aa%d8%a7%d8%a1-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d9%8a%d8%a9-%d8%aa%d8%ad%d8%af%d8%af-%d8%a3%d9%88%d9%84-%d8%a3%d9%8a%d8%a7%d9%85-%d8%a7%d9%84/,,https://www.eanlibya.com/,,Politics,Politics,missing_date,accepted,keyword_match:ليبي,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,ean_libya:https://www.eanlibya.com/%d8%af%d8%a7%d8%b1-%d8%a7%d9%84%d8%a5%d9%81%d8%aa%d8%a7%d8%a1-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d9%8a%d8%a9-%d8%aa%d8%ad%d8%af%d8%af-%d8%a3%d9%88%d9%84-%d8%a3%d9%8a%d8%a7%d9%85-%d8%a7%d9%84/,ean_libya,missing_date
Ean Libya,ar,اقترح على إسرائيل ترك مسألة «حزب الله» إلى سوريا.. ترامب يوجّه رسائل حادّة,,https://www.eanlibya.com/%d8%a7%d9%82%d8%aa%d8%b1%d8%ad-%d8%b9%d9%84%d9%89-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d8%aa%d8%b1%d9%83-%d9%85%d8%b3%d8%a3%d9%84%d8%a9-%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87/,2026-06-17,https://www.eanlibya.com/,,Politics,Politics,parsed,rejected,global_news_without_libya_angle:إسرائيل,0,,Tier 1,unique,,unreviewed,,,rejected,Rejected by Libya relevance filter,no,ean_libya:https://www.eanlibya.com/%d8%a7%d9%82%d8%aa%d8%b1%d8%ad-%d8%b9%d9%84%d9%89-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d8%aa%d8%b1%d9%83-%d9%85%d8%b3%d8%a3%d9%84%d8%a9-%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87/,ean_libya,not_libya_related
Ean Libya,ar,بعد اختفاء ملياري يورو من حسابات ليبيا.. «علي محمود» يرفض المثول أمام القضاء,,https://www.eanlibya.com/%d8%a8%d8%b9%d8%af-%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d9%85%d9%84%d9%8a%d8%a7%d8%b1%d9%8a-%d9%8a%d9%88%d8%b1%d9%88-%d9%85%d9%86-%d8%ad%d8%b3%d8%a7%d8%a8%d8%a7%d8%aa-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7/,,https://www.eanlibya.com/,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,ean_libya:https://www.eanlibya.com/%d8%a8%d8%b9%d8%af-%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d9%85%d9%84%d9%8a%d8%a7%d8%b1%d9%8a-%d9%8a%d9%88%d8%b1%d9%88-%d9%85%d9%86-%d8%ad%d8%b3%d8%a7%d8%a8%d8%a7%d8%aa-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7/,ean_libya,missing_date
Ean Libya,ar,ديوان المحاسبة يكشف عن مخالفات مؤسسة الاستثمار,,https://www.eanlibya.com/%d8%af%d9%8a%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d8%ad%d8%a7%d8%b3%d8%a8%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d9%85%d8%ae%d8%a7%d9%84%d9%81%d8%a7%d8%aa-%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7/,,https://www.eanlibya.com/,,Politics,Politics,missing_date,rejected,libya_source_without_article_level_evidence,0,,Tier 1,unique,,unreviewed,,,rejected,Rejected by Libya relevance filter,no,ean_libya:https://www.eanlibya.com/%d8%af%d9%8a%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d8%ad%d8%a7%d8%b3%d8%a8%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d9%85%d8%ae%d8%a7%d9%84%d9%81%d8%a7%d8%aa-%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7/,ean_libya,not_libya_related
Ean Libya,ar,خلال عقد من الزمن.. المؤسسة الليبية للاستثمار تُخيب الآمال بتحقيق مكاسب ضئيلة,,https://www.eanlibya.com/%d8%ae%d9%84%d8%a7%d9%84-%d8%b9%d9%82%d8%af-%d9%85%d9%86-%d8%a7%d9%84%d8%b2%d9%85%d9%86-%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d9%8a%d8%a9-%d9%84%d9%84%d8%a7%d8%b3/,,https://www.eanlibya.com/,,Politics,Politics,missing_date,accepted,keyword_match:ليبي,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,ean_libya:https://www.eanlibya.com/%d8%ae%d9%84%d8%a7%d9%84-%d8%b9%d9%82%d8%af-%d9%85%d9%86-%d8%a7%d9%84%d8%b2%d9%85%d9%86-%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d9%8a%d8%a9-%d9%84%d9%84%d8%a7%d8%b3/,ean_libya,missing_date
Ean Libya,ar,مصادر تكشف عن قرب صدور قرار تغيير رئيس المؤسسة الليبية للاستثمار,,https://www.eanlibya.com/%d9%85%d8%b5%d8%a7%d8%af%d8%b1-%d8%aa%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d9%82%d8%b1%d8%a8-%d8%b5%d8%af%d9%88%d8%b1-%d9%82%d8%b1%d8%a7%d8%b1-%d8%aa%d8%ba%d9%8a%d9%8a%d8%b1-%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7/,,https://www.eanlibya.com/,,Politics,Politics,missing_date,accepted,keyword_match:ليبي,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,ean_libya:https://www.eanlibya.com/%d9%85%d8%b5%d8%a7%d8%af%d8%b1-%d8%aa%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d9%82%d8%b1%d8%a8-%d8%b5%d8%af%d9%88%d8%b1-%d9%82%d8%b1%d8%a7%d8%b1-%d8%aa%d8%ba%d9%8a%d9%8a%d8%b1-%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7/,ean_libya,missing_date
Ean Libya,ar,النرويج تضرب بقوة.. العراق يتعثر برباعية في افتتاح مشواره المونديالي,,https://www.eanlibya.com/%d8%a7%d9%84%d9%86%d8%b1%d9%88%d9%8a%d8%ac-%d8%aa%d8%b6%d8%b1%d8%a8-%d8%a8%d9%82%d9%88%d8%a9-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d9%8a%d8%aa%d8%b9%d8%ab%d8%b1-%d8%a8%d8%b1%d8%a8%d8%a7%d8%b9%d9%8a/,,https://www.eanlibya.com/,,Politics,Politics,missing_date,rejected,global_news_without_libya_angle:العراق,0,,Tier 1,unique,,unreviewed,,,rejected,Rejected by Libya relevance filter,no,ean_libya:https://www.eanlibya.com/%d8%a7%d9%84%d9%86%d8%b1%d9%88%d9%8a%d8%ac-%d8%aa%d8%b6%d8%b1%d8%a8-%d8%a8%d9%82%d9%88%d8%a9-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d9%8a%d8%aa%d8%b9%d8%ab%d8%b1-%d8%a8%d8%b1%d8%a8%d8%a7%d8%b9%d9%8a/,ean_libya,not_libya_related
Ean Libya,ar,تيتيه: توحيد الجهود ضرورة لتجاوز «الجمود السياسي» في ليبيا,,https://www.eanlibya.com/%d8%aa%d9%8a%d8%aa%d9%8a%d9%87-%d8%aa%d9%88%d8%ad%d9%8a%d8%af-%d8%a7%d9%84%d8%ac%d9%87%d9%88%d8%af-%d8%b6%d8%b1%d9%88%d8%b1%d8%a9-%d9%84%d8%aa%d8%ac%d8%a7%d9%88%d8%b2-%d8%a7%d9%84%d8%ac%d9%85/,2026-06-16,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,أعربت الممثلة الخاصة للأمين العام للأمم المتحدة في ليبيا هانا تيتيه عن تهنئتها للشعب الليبي بمناسبة حلول العام الهجري الجديد،…,United Nations,Other UN News,in_range,accepted,editorial_score:100; section:United Nations; marker:تيتيه,100,HIGH,A,unique,story-034,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,ean_libya:https://www.eanlibya.com/%d8%aa%d9%8a%d8%aa%d9%8a%d9%87-%d8%aa%d9%88%d8%ad%d9%8a%d8%af-%d8%a7%d9%84%d8%ac%d9%87%d9%88%d8%af-%d8%b6%d8%b1%d9%88%d8%b1%d8%a9-%d9%84%d8%aa%d8%ac%d8%a7%d9%88%d8%b2-%d8%a7%d9%84%d8%ac%d9%85/,ean_libya,
Ean Libya,ar,ليبيا والجزائر وتونس ترفع مستوى التنسيق «الأمني» الميداني,,https://www.eanlibya.com/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d9%88%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d9%88%d8%aa%d9%88%d9%86%d8%b3-%d8%aa%d8%b1%d9%81%d8%b9-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%aa%d9%86%d8%b3/,2026-06-16,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,أفادت وزارة الداخلية بحكومة الوحدة الوطنية، أن العاصمة طرابلس استضافت اليوم الثلاثاء 16 يونيو 2026 الاجتماع الثاني لفريق العمل الليبي…,Politics,Government Affairs,in_range,accepted,editorial_score:93; section:Politics; marker:حكومة الوحدة,93,HIGH,A,unique,story-035,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,ean_libya:https://www.eanlibya.com/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d9%88%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d9%88%d8%aa%d9%88%d9%86%d8%b3-%d8%aa%d8%b1%d9%81%d8%b9-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%aa%d9%86%d8%b3/,ean_libya,
Ean Libya,ar,إنجاز صحي جديد.. أول مركز تخصصي معتمد للتدريب في ليبيا,,https://www.eanlibya.com/%d8%a5%d9%86%d8%ac%d8%a7%d8%b2-%d8%b5%d8%ad%d9%8a-%d8%ac%d8%af%d9%8a%d8%af-%d8%a3%d9%88%d9%84-%d9%85%d8%b1%d9%83%d8%b2-%d8%aa%d8%ae%d8%b5%d8%b5%d9%8a-%d9%85%d8%b9%d8%aa%d9%85%d8%af-%d9%84%d9%84/,2026-06-16,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,أعلنت وزارة الصحة بحكومة لوحدة الوطنية، أن مركز مصراتة التخصصي لأمراض القلب والشرايين والأوعية الدمويةً حصل على الاعتماد المؤسسيً، إضافةً…,Regional & International,International Relations,in_range,accepted,editorial_score:85; section:Regional & International; marker:مصر,85,MEDIUM,A,unique,story-036,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,ean_libya:https://www.eanlibya.com/%d8%a5%d9%86%d8%ac%d8%a7%d8%b2-%d8%b5%d8%ad%d9%8a-%d8%ac%d8%af%d9%8a%d8%af-%d8%a3%d9%88%d9%84-%d9%85%d8%b1%d9%83%d8%b2-%d8%aa%d8%ae%d8%b5%d8%b5%d9%8a-%d9%85%d8%b9%d8%aa%d9%85%d8%af-%d9%84%d9%84/,ean_libya,
Ean Libya,ar,لا بديل عن صناديق الاقتراع.. مرشح لـ«عين ليبيا»: التأجيل عمّق الأزمة السياسية,,https://www.eanlibya.com/%d9%84%d8%a7-%d8%a8%d8%af%d9%8a%d9%84-%d8%b9%d9%86-%d8%b5%d9%86%d8%a7%d8%af%d9%8a%d9%82-%d8%a7%d9%84%d8%a7%d9%82%d8%aa%d8%b1%d8%a7%d8%b9-%d9%85%d8%b1%d8%b4%d8%ad-%d9%84%d9%80%d8%b9%d9%8a%d9%86/,2026-06-16,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,تشهد الساحة السياسية الليبية استمرار حالة الجدل حول مسار العملية الانتخابية المتعثر منذ تأجيل الاستحقاق الوطني، وسط دعوات متزايدة من…,Politics,Other Political News,in_range,accepted,editorial_score:93; section:Politics; marker:انتخابي,93,HIGH,A,unique,story-037,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,ean_libya:https://www.eanlibya.com/%d9%84%d8%a7-%d8%a8%d8%af%d9%8a%d9%84-%d8%b9%d9%86-%d8%b5%d9%86%d8%a7%d8%af%d9%8a%d9%82-%d8%a7%d9%84%d8%a7%d9%82%d8%aa%d8%b1%d8%a7%d8%b9-%d9%85%d8%b1%d8%b4%d8%ad-%d9%84%d9%80%d8%b9%d9%8a%d9%86/,ean_libya,
Ean Libya,ar,ليبيا تستقبل قادة التدريب الإفريقي في قطاع «النفط والطاقة»,,https://www.eanlibya.com/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%82%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%aa%d8%af%d8%b1%d9%8a%d8%a8-%d8%a7%d9%84%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a-%d9%81%d9%8a/,2026-06-15,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,أعلنت المؤسسة الوطنية للنفط وصول الوفود المشاركة في الملتقى الرابع لمسؤولي التدريب بمنظمة الدول الأفريقية المنتجة للبترول (APPO)، والذي تستضيفه…,Economy,Oil & Energy,outside_date_window,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,ean_libya:https://www.eanlibya.com/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%82%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%aa%d8%af%d8%b1%d9%8a%d8%a8-%d8%a7%d9%84%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a-%d9%81%d9%8a/,ean_libya,outside_date_window
Ean Libya,ar,الدبيبة: ليبيا حريصة على «تعزيز التعاون» مع النيجر,,https://www.eanlibya.com/%d8%a7%d9%84%d8%af%d8%a8%d9%8a%d8%a8%d8%a9-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d8%b1%d8%a6%d9%8a%d8%b3-%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%86%d9%8a%d8%ac%d8%b1-%d9%81%d9%8a-%d8%b7/,2026-06-17,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,استقبل رئيس حكومة الوحدة الوطنية، عبدالحميد الدبيبة، اليومَ الاثنينَ في العاصمةِ طرابلسَ، رئيسَ وزراءِ جمهوريةِ النيجرِ علي الأمين زين، في…,Politics,Government Affairs,in_range,accepted,keyword_match:ليبيا,88,HIGH,Tier 1,unique,story-121,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Publication date outside target window; promoted during raw-candidate editorial review,no,ean_libya:https://www.eanlibya.com/%d8%a7%d9%84%d8%af%d8%a8%d9%8a%d8%a8%d8%a9-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d8%b1%d8%a6%d9%8a%d8%b3-%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%86%d9%8a%d8%ac%d8%b1-%d9%81%d9%8a-%d8%b7/,ean_libya,outside_date_window
Ean Libya,ar,ليبيا تكسر قاعدة السوق.. النفط يصل إلى أكبر «منتج إفريقي»,,https://www.eanlibya.com/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d9%83%d8%b3%d8%b1-%d9%82%d8%a7%d8%b9%d8%af%d8%a9-%d8%a7%d9%84%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d9%86%d9%81%d8%b7-%d9%8a%d8%b5%d9%84-%d8%a5%d9%84%d9%89-%d8%a3/,2026-06-15,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,كشفت بيانات حديثة، أن نيجيريا استوردت في مايو 2026 نحو 64.5 ألف برميل يومياً من النفط الخام الليبي، بإجمالي يقارب…,Economy,Oil & Energy,outside_date_window,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,ean_libya:https://www.eanlibya.com/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d9%83%d8%b3%d8%b1-%d9%82%d8%a7%d8%b9%d8%af%d8%a9-%d8%a7%d9%84%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d9%86%d9%81%d8%b7-%d9%8a%d8%b5%d9%84-%d8%a5%d9%84%d9%89-%d8%a3/,ean_libya,outside_date_window
Ean Libya,ar,طرابلس تستضيف أكبر حدث لـ«التكنولوجيا المالية» في ليبيا,,https://www.eanlibya.com/%d8%b7%d8%b1%d8%a7%d8%a8%d9%84%d8%b3-%d8%aa%d8%b3%d8%aa%d8%b6%d9%8a%d9%81-%d8%a3%d9%83%d8%a8%d8%b1-%d8%ad%d8%af%d8%ab-%d9%84%d9%80%d8%a7%d9%84%d8%aa%d9%83%d9%86%d9%88%d9%84%d9%88%d8%ac%d9%8a/,2026-06-15,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,أعلن مصرف ليبيا المركزي عن اقتراب انطلاق النسخة الثانية من معرض ليبيا الدولي للدفع الإلكتروني والتحول الرقمي “إيبكس 2026”، وذلك…,Economy,Banking,outside_date_window,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,ean_libya:https://www.eanlibya.com/%d8%b7%d8%b1%d8%a7%d8%a8%d9%84%d8%b3-%d8%aa%d8%b3%d8%aa%d8%b6%d9%8a%d9%81-%d8%a3%d9%83%d8%a8%d8%b1-%d8%ad%d8%af%d8%ab-%d9%84%d9%80%d8%a7%d9%84%d8%aa%d9%83%d9%86%d9%88%d9%84%d9%88%d8%ac%d9%8a/,ean_libya,outside_date_window
Ean Libya,ar,شراكات دولية جديدة لتعزيز «الاستكشاف النفطي» في ليبيا,,https://www.eanlibya.com/%d8%b4%d8%b1%d8%a7%d9%83%d8%a7%d8%aa-%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%84%d8%aa%d8%b9%d8%b2%d9%8a%d8%b2-%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d9%83%d8%b4%d8%a7%d9%81/,2026-06-15,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,أعلنت المؤسسة الوطنية للنفط في ليبيا عن توقيع اتفاقيات مقاسمة الإنتاج الخاصة بجولة العطاء العام 2025، مع مجموعة من الشركات…,Economy,Oil & Energy,outside_date_window,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,ean_libya:https://www.eanlibya.com/%d8%b4%d8%b1%d8%a7%d9%83%d8%a7%d8%aa-%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%84%d8%aa%d8%b9%d8%b2%d9%8a%d8%b2-%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d9%83%d8%b4%d8%a7%d9%81/,ean_libya,outside_date_window
Ean Libya,ar,أورلاندو: ندعم جهود ليبيا بـ«إدارة الهجرة» وتعزيز أمن الحدود,,https://www.eanlibya.com/%d8%a3%d9%88%d8%b1%d9%84%d8%a7%d9%86%d8%af%d9%88-%d9%86%d8%af%d8%b9%d9%85-%d8%ac%d9%87%d9%88%d8%af-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a8%d9%80%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d9%87/,2026-06-15,https://www.eanlibya.com/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,بحث وزير الدولة لشؤون رئيس الحكومة ومجلس الوزراء محمد بن غلبون مع رئيس بعثة الاتحاد الأوروبي لدى ليبيا نيكولا أورلاندو…,Governance,Government,outside_date_window,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,ean_libya:https://www.eanlibya.com/%d8%a3%d9%88%d8%b1%d9%84%d8%a7%d9%86%d8%af%d9%88-%d9%86%d8%af%d8%b9%d9%85-%d8%ac%d9%87%d9%88%d8%af-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a8%d9%80%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d9%87/,ean_libya,outside_date_window
Al Menassa,ar,الثقافة الإسلامية - المنصة الليبية,,https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%ab%d9%82%d8%a7%d9%81%d8%a9/%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a%d8%a9/,2026-06-16,https://almenassa.ly/wide-web-1/,,Varieties,Culture,in_range,accepted,keyword_match:ليبي,60,MEDIUM,A,unique,story-101,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant; missing_article_body; date recovered during review queue recovery,no,al_menassa:https://almenassa.ly/%d8%a7%d9%84%d8%aa%d8%b5%d9%86%d9%8a%d9%81%d8%a7%d8%aa/%d8%ab%d9%82%d8%a7%d9%81%d8%a9/%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a%d8%a9/,al_menassa,
Al Menassa,ar,رياضة عالمية - المنصة الليبية,,https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%b1%d9%8a%d8%a7%d8%b6%d8%a9/%d8%b1%d9%8a%d8%a7%d8%b6%d8%a9-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/,2026-06-16,https://almenassa.ly/wide-web-1/,,Varieties,Varieties,in_range,accepted,keyword_match:ليبي,0,,A,unique,,review,missing_article_body,,needs_review,Reliable date inside target window and Libya-relevant; missing_article_body,no,al_menassa:https://almenassa.ly/%d8%a7%d9%84%d8%aa%d8%b5%d9%86%d9%8a%d9%81%d8%a7%d8%aa/%d8%b1%d9%8a%d8%a7%d8%b6%d8%a9/%d8%b1%d9%8a%d8%a7%d8%b6%d8%a9-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/,al_menassa,
Al Menassa,ar,سياسة الخصوصية - المنصة الليبية,,https://almenassa.ly/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9/,2024-03-05,https://almenassa.ly/wide-web-1/,سياسة الخصوصية,Politics,Politics,outside_date_window,accepted,keyword_match:ليبي,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,al_menassa:https://almenassa.ly/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9/,al_menassa,outside_date_window
Al Menassa,ar,[email protected],,https://almenassa.ly/cdn-cgi/l/email-protection,,https://almenassa.ly/,تواصل معنا عبر الايميل | [email protected],Politics,Politics,missing_date,rejected,libya_source_without_article_level_evidence,0,,Tier 1,unique,,unreviewed,,,rejected,Rejected by Libya relevance filter,no,al_menassa:https://almenassa.ly/cdn-cgi/l/email-protection,al_menassa,not_libya_related
LANA,ar,رئيس المجلس الأعلى للدولة يستقبل وفد لجنة الصداقة التشادية الليبية بمجلس الشيوخ التشادي .,,https://lana.gov.ly/post.php?lang=ar&id=359588,2026-06-10,https://lana.gov.ly/category.php?lang=ar&id=8,"طرابلس 17 يونيو 2026 ( وال ) - استقبل رئيس المجلس الأعلى للدولة، الدكتور "" محمد تكالة "" ، رفقة رئيس لجنة الصداقة الليبية التشادية بالمجلس "" الطاهر مكني "" ، وأعضاء لجنة الصداقة ورؤساء اللجان الدائمة بالمجلس، أمس الثلاثاء ، وفد لجنة الصداقة التشادية الليبية بمجلس الشيوخ التشادي برئاسة الدكتور "" زكريا صالح "" . وبحث اللقاء سبل تعزيز العلاقات الثنائية بين ليبيا وتشاد، وتطوير مجالات التعاون المشترك بما يخدم مصالح البلدين والشعبين الصديقين، إلى جانب مناقشة عدد من القضايا ذات الاهتمام المشترك، خاصة ما ي",Politics,Politics,outside_date_window,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,lana:https://lana.gov.ly/post.php?lang=ar&id=359588,lana,outside_date_window
LANA,ar,كأس العالم 2026.. نسخة تاريخية بمشاركة 48 منتخبًا واستضافة ثلاثية لأول مرة,,https://lana.gov.ly/post.php?lang=ar&id=359129,2026-06-10,https://lana.gov.ly/category.php?lang=ar&id=8,مكسيكو 10 يونيو 2026 (وال) – تنطلق منافسات بطولة كأس العالم 2026 خلال الفترة من 11 يونيو إلى 19 يوليو 2026، في نسخة تاريخية تُعد الثالثة والعشرين في تاريخ البطولة، والأولى التي تُقام بتنظيم مشترك بين ثلاث دول هي كندا والمكسيك وال�,Politics,Politics,parsed,rejected,lana_requires_explicit_libya_angle,0,,Tier 1,unique,,unreviewed,,,rejected,Rejected by Libya relevance filter,no,lana:https://lana.gov.ly/post.php?lang=ar&id=359129,lana,not_libya_related
LANA,ar,حكومة الوحدة الوطنية تعلن غدا الثلاثاء عطلة بمناسبة رأس السنة الهجرية مع استمرار امتحانات الطلبة,,https://lana.gov.ly/post.php?lang=ar&id=359503,2026-06-10,https://lana.gov.ly/category.php?lang=ar&id=8,طرابلس 15 يونيو 2026 (وال)- أصدر رئيس حكومة الوحدة الوطنية عبدالحميد الدبيبة قرارا باعتبار يوم غد الثلاثاء الموافق 16 يونيو عطلة رسمية في جميع المؤسسات والمرافق العامة بمناسبة رأس السنة الهجرية 1448هـ.واستثنى القرار المؤسسا�,Governance,Government,outside_date_window,accepted,keyword_match:ليبي,0,,Tier 1,unique,,unreviewed,,,rejected,Publication date outside target window,no,lana:https://lana.gov.ly/post.php?lang=ar&id=359503,lana,outside_date_window
